TBx,TBy,TBz,TDx,TDy,TDz,TTx,TTy,TTz,ULx,ULy,ULz,LLx,LLy,LLz,JWx,JWy,JWz,vTTx,vTTy,vTTz,vTDx,vTDy,vTDz,vTBx,vTBy,vTBz,vULx,vULy,vULz,vLLx,vLLy,vLLz,vJWx,vJWy,vJWz
-38.01200309,-53.07682612,5.233206544,-36.35302865,-61.98751842,10.38484636,-35.61079193,-73.91222122,18.13854136,-39.88543342,-68.24428336,37.51902963,-38.48211721,-86.23406973,34.26075957,-35.23765005,-98.50352984,25.25191127,-1.21622716,-17.89423008,5.69838799,-0.897509348,-5.654759209,26.25514373,-6.852372127,7.375729597,31.89794016,0.165626948,2.262717228,3.287744301,-2.772008699,-0.852046575,3.116248642,-2.568045464,0.564679798,1.982371572
-38.03941258,-53.04732321,5.360798305,-36.35661869,-62.01013746,10.48986694,-35.61565683,-73.98379814,18.16133491,-39.88477091,-68.23523249,37.53218061,-38.49320525,-86.23747792,34.27322456,-35.24792223,-98.50127112,25.25984076,-1.47962153,-18.53982073,6.288404169,-1.302388584,-6.501056034,27.37843941,-6.43558492,6.837466081,31.4172559,0.498922398,2.412641128,2.991166341,-2.256337615,0.266786454,3.280820597,-3.994871678,1.653900894,2.717453374
-38.06515492,-53.01997334,5.486467328,-36.36182824,-62.03614169,10.5993807,-35.62157532,-74.05795742,18.18648852,-39.88277522,-68.22558193,37.54414527,-38.5022306,-86.23641077,34.28634784,-35.26390172,-98.49465551,25.27071057,-1.889130845,-18.75434175,7.115264569,-1.815147202,-7.551928096,28.10860314,-5.737999744,6.286432771,31.02019054,0.83335738,2.319726403,2.38664456,-1.645170044,1.270505716,3.189079754,-4.931483122,2.538911422,3.202752365
-38.08810692,-52.99482761,5.61054809,-36.36908883,-62.0663494,10.71181511,-35.62913184,-74.13297479,18.21494958,-39.87944179,-68.21630302,37.55369185,-38.50881128,-86.23132875,34.29910416,-35.28362765,-98.48449987,25.28352158,-2.36110255,-18.46589489,7.969477026,-2.306347398,-8.669619916,28.1756227,-4.833470128,5.752485113,30.47315384,1.115698422,2.03745708,1.69566375,-0.932309935,2.100969218,2.886972614,-5.146953858,3.177078814,3.603044396
-38.1074408,-52.97181767,5.732440706,-36.37831422,-62.10102788,10.8245176,-35.63857625,-74.20683837,18.24682749,-39.874979,-68.2081532,37.5604745,-38.51254052,-86.22292487,34.31065205,-35.30421547,-98.47179155,25.29793376,-2.818354974,-17.62660226,8.634725923,-2.629695538,-9.677134616,27.40126578,-3.840064574,5.237764549,29.57058552,1.325280191,1.656447336,1.135228082,-0.121612455,2.74198495,2.462249519,-4.578831117,3.576462745,4.05273183
-38.12280105,-52.95086661,5.850723048,-36.388833,-62.13973642,10.93412266,-35.64984967,-74.27734478,18.28136639,-39.86967788,-68.20152741,37.56501542,-38.51302697,-86.21195693,34.32050105,-35.32253079,-98.4574857,25.31414468,-3.206232244,-16.23352635,8.922002418,-2.666383473,-10.39332923,25.72748231,-2.888369521,4.715704372,28.17220861,1.492388306,1.275661887,0.856925787,0.760064074,3.215487783,2.031132547,-3.343891614,3.779630027,4.611148208
-38.13435453,-52.93200379,5.963411882,-36.39949854,-62.18130973,11.03703259,-35.6626746,-74.34227888,18.3170544,-39.86370833,-68.19642476,37.56844312,-38.50998671,-86.19909498,34.32862558,-35.33590636,-98.44236718,25.33258928,-3.501872581,-14.34446963,8.70413758,-2.362276961,-10.67202338,23.2306034,-2.089051425,4.139896637,26.22563888,1.698214055,0.970100393,0.904124214,1.651702694,3.574363075,1.714559085,-1.703596005,3.846423732,5.25303385
-38.14271074,-52.91544421,6.068314438,-36.40894765,-62.22399783,11.129955,-35.67668209,-74.39965676,18.35187095,-39.85691547,-68.19254436,37.57205962,-38.5033799,-86.18479753,34.33548382,-35.34272074,-98.42698149,25.35360141,-3.713349779,-12.08023539,7.945443934,-1.745397222,-10.4355206,20.11611372,-1.509809193,3.461963137,23.77255927,2.053685404,0.76535895,1.200646462,2.453594925,3.894699186,1.612694326,0.00412167,3.842200322,5.894411023
-38.14874997,-52.90159635,6.163404675,-36.41592924,-62.26573991,11.21041946,-35.69153549,-74.4479777,18.38365273,-39.84870073,-68.18948292,37.5768622,-38.49356552,-86.16921873,34.3419346,-35.34270425,-98.41161269,25.37717906,-3.869669148,-9.60985822,6.718430447,-0.919088553,-9.693891871,16.69002845,-1.167875217,2.652963635,20.93859834,2.663568023,0.627757687,1.574527779,3.034758396,4.267840112,1.787057748,1.445611312,3.833489154,6.441004794
-38.15342148,-52.8909845,6.247159068,-36.41960559,-62.30451548,11.27717957,-35.70701417,-74.48641714,18.41052645,-39.83804646,-68.18697189,37.58316031,-38.48142649,-86.15214737,34.34908283,-35.33692181,-98.39627873,25.40294308,-4.006473331,-7.122178366,5.199179042,-0.035056902,-8.545036716,13.3076195,-1.038256277,1.719977275,17.90871734,3.588555356,0.4733956,1.809319482,3.25522923,4.791593306,2.255961604,2.361907294,3.889571537,6.83963085
-38.1575745,-52.88410459,6.318793938,-36.41974582,-62.33869562,11.33041005,-35.72304006,-74.51490585,18.43132317,-39.82369224,-68.18507831,37.59039759,-38.46840557,-86.132981,34.35810667,-35.32747418,-98.38072044,25.4303016,-4.153045841,-4.792558779,3.636900921,0.743620795,-7.155694413,10.3073758,-1.072357405,0.710558253,14.89258065,4.818583073,0.192953796,1.70732425,3.000384264,5.561320252,3.00414733,2.611857542,4.087024658,7.114210021
-38.16186393,-52.88126236,6.37836426,-36.41677133,-62.3673184,11.37163955,-35.73965225,-74.53407608,18.44587077,-39.8044179,-68.18430649,37.59722689,-38.45640403,-86.11073572,34.37012326,-35.31702675,-98.36437234,25.45875844,-4.323925873,-2.754869288,2.301060002,1.278192171,-5.728270805,7.944599531,-1.218542368,-0.297136984,12.0875128,6.26564834,-0.315742297,1.147029515,2.217671584,6.663873991,4.004037959,2.181720608,4.514125182,7.375568063
-38.1667381,-52.88245091,6.426714311,-36.41165857,-62.39023148,11.40341795,-35.75694795,-74.54509556,18.45507501,-39.77935531,-68.18556946,37.60181501,-38.44753335,-86.08408022,34.38613941,-35.30829987,-98.34631584,25.48826071,-4.51573654,-1.085790582,1.418219362,1.480103886,-4.460965846,6.341643592,-1.436521151,-1.214081151,9.648004352,7.777147273,-1.116956597,0.120692757,0.942382291,8.177721433,5.243779079,1.165741125,5.272265783,7.804335223
-38.17248418,-52.88730723,6.465306329,-36.40573815,-62.40807535,11.42878453,-35.77501089,-74.54943872,18.46074789,-39.74824672,-68.19003729,37.60229778,-38.44376382,-86.05136934,34.40711453,-35.3036369,-98.32522678,25.51947805,-4.708917352,0.196839077,1.116159412,1.323099982,-3.50885938,5.468835941,-1.700894424,-1.961008706,7.668475266,9.164832801,-2.216458839,-1.255267873,-0.698769973,10.17970702,6.754707604,-0.270778803,6.472162564,8.615165333
-38.17928776,-52.89515127,6.49598023,-36.40044575,-62.42211079,11.45065987,-35.79384656,-74.54865137,18.46521253,-39.71158739,-68.19890312,37.59727671,-38.4465589,-86.01065051,34.43413336,-35.30472002,-98.29933813,25.55393871,-4.874634095,1.124507132,1.3917743,0.841717563,-2.952254697,5.162262255,-1.994298456,-2.481470421,6.180671145,10.24185243,-3.556994683,-2.757952686,-2.510054557,12.75423404,8.628039591,-1.932909882,8.224127531,10.01518722
-38.18726496,-52.90507715,6.520702914,-36.39707888,-62.4339198,11.47130892,-35.8133451,-74.54415334,18.47077962,-39.67061998,-68.2131311,37.5862449,-38.45659912,-85.95963357,34.46864552,-35.31245166,-98.26644162,25.59399946,-4.986950058,1.762210306,2.111813245,0.119004377,-2.777068647,5.174118356,-2.295307869,-2.744073788,5.161563081,10.86042889,-5.032512301,-4.099910761,-4.269783436,15.99758975,11.0099995,-3.632296351,10.6240097,12.16894246
-38.19644619,-52.91605344,6.541349167,-36.39660286,-62.44502808,11.49200539,-35.8332929,-74.5371045,18.47922688,-39.62717826,-68.23326115,37.56984525,-38.47367825,-85.89564322,34.51268552,-35.32698084,-98.22394558,25.64267523,-5.037850225,2.190739998,3.044882497,-0.732423977,-2.871102001,5.241381223,-2.568544802,-2.737335405,4.54514383,10.94375279,-6.519751996,-4.988066646,-5.78197741,20.01149015,14.06944966,-5.213744483,13.73848924,15.17709304
-38.20672037,-52.92700278,6.559529742,-36.39953256,-62.45651249,11.51297092,-35.8534443,-74.52834154,18.49140641,-39.58340325,-68.25934016,37.54989299,-38.49680616,-85.81559725,34.56896332,-35.34783582,-98.16899162,25.70338361,-5.049110773,2.489978934,3.91381481,-1.591487969,-3.03910228,5.152310226,-2.763206092,-2.464290332,4.233179931,10.50625377,-7.920731641,-5.189125922,-6.922345459,24.88548968,17.94252462,-6.572060544,17.59387604,19.06963538
-38.21777319,-52.93685995,6.576462462,-36.40589851,-62.4686689,11.53358016,-35.87364074,-74.51838162,18.50706167,-39.54137824,-68.29102309,37.52913648,-38.52449554,-85.7160553,34.64073341,-35.37412406,-98.09861612,25.77966215,-5.073458362,2.724986214,4.453068943,-2.347797462,-3.037371937,4.790503985,-2.821983071,-1.942454371,4.104103411,9.656929417,-9.204966302,-4.588026015,-7.6660923,30.67447873,22.67062136,-7.660215015,22.17103352,23.80932874
-38.22906112,-52.94462976,6.592878875,-36.4152897,-62.48081838,11.55274217,-35.89393458,-74.50748168,18.52487394,-39.50275052,-68.32784295,37.51078438,-38.55515991,-85.59335738,34.7314159,-35.40476492,-98.00993199,25.87489946,-5.180275881,2.936321322,4.457181111,-2.915943817,-2.624460769,4.143881951,-2.697242842,-1.209314131,4.02270021,8.582300225,-10.43831822,-3.225185742,-8.089506025,37.38101246,28.15482374,-8.488639319,27.40658624,29.29942521
-38.23985009,-52.94946702,6.608969676,-36.42695348,-62.49131623,11.5693177,-35.91465568,-74.49573639,18.54270267,-39.46842132,-68.36959623,37.49788364,-38.58751793,-85.44383333,34.8440352,-35.43871948,-97.90030564,25.99209716,-5.42760247,3.136109236,3.811777884,-3.243773161,-1.618895438,3.278886774,-2.367991385,-0.328276727,3.853787407,7.509789232,-11.78777634,-1.301448886,-8.343485198,44.95043069,34.14682596,-9.114340599,33.1988355,35.39141047
-38.24932206,-52.95078013,6.624384826,-36.43992857,-62.49779181,11.58243325,-35.93636609,-74.48319196,18.55794978,-39.43838216,-68.41674733,37.49267784,-38.62089188,-85.26403161,34.9806225,-35.47517684,-97.7675103,26.1336628,-5.829127611,3.311048804,2.505159098,-3.315063709,0.049791572,2.293141192,-1.851056154,0.61136255,3.480545241,6.658088699,-13.49756169,0.853201376,-8.604852481,53.28044136,40.28403854,-9.620147257,39.41662721,41.89155118
-38.25672628,-52.94833468,6.638307007,-36.45318882,-62.49759264,11.59160581,-35.9596826,-74.46994776,18.56797041,-39.41174981,-68.47073758,37.49609065,-38.65531129,-85.05090984,35.14175865,-35.51365743,-97.60984379,26.30122901,-6.328859369,3.432364523,0.62304278,-3.147710775,2.311486874,1.266687894,-1.202613256,1.503636018,2.82429584,6.185981687,-15.83921406,2.842039658,-9.019291679,62.23919011,46.16004823,-10.08886211,45.91010031,48.56756764
-38.26153674,-52.94232013,6.64960419,-36.46577967,-62.48834669,11.59667257,-35.98499804,-74.4562183,18.57046259,-39.38700588,-68.53409443,37.5074588,-38.69138845,-84.80195308,35.32639885,-35.55401288,-97.42620339,26.49549928,-6.795425014,3.470495524,-1.669628188,-2.788249279,4.957842468,0.229559066,-0.509700624,2.242088318,1.859504521,6.152696555,-19.044205,4.282280058,-9.654963777,71.68052532,51.40811606,-10.58131951,52.52234857,55.15769473
-38.26357554,-52.93335178,6.657042208,-36.47693266,-62.46851532,11.5975908,-36.01217974,-74.44233632,18.56378407,-39.3623951,-68.61027125,37.52458792,-38.73000831,-84.51523098,35.53203131,-35.59633816,-97.216114,26.71613006,-7.042734187,3.409679938,-4.157137748,-2.303106814,7.678159628,-0.846432537,0.126166292,2.73669229,0.617167582,6.500331035,-23.23119498,4.887165234,-10.48451956,81.44478741,55.77044376,-11.12720395,59.0998932,61.38402112
-38.26307087,-52.92240501,6.659510879,-36.48614509,-62.43780269,11.59420507,-36.04035068,-74.4286976,18.54715552,-39.33639377,-68.70319603,37.54413659,-38.77194639,-84.18945183,35.75511309,-35.64084697,-96.97971442,26.96166614,-6.875349742,3.255842091,-6.610533443,-1.767335457,10.12002725,-2.035353065,0.610257514,2.924793079,-0.82799556,7.063342937,-28.34181657,4.53266603,-11.40375661,91.33863469,59.13125813,-11.73141857,65.49840956,66.97105201
-38.26062984,-52.91070584,6.656198896,-36.49321443,-62.39732258,11.58606366,-36.06785208,-74.41567423,18.52071339,-39.3081404,-68.8165633,37.56226725,-38.81756141,-83.82409729,35.99163812,-35.68777265,-96.71772078,27.22955035,-6.147477471,3.031875789,-8.832633173,-1.252813483,11.95793029,-3.435235217,0.877549297,2.772131531,-2.386600877,7.603684542,-34.09931533,3.295253552,-12.2804143,101.0967486,61.50520591,-12.38983598,71.58016435,71.66918655
-38.25711965,-52.89961731,6.646652493,-36.49822569,-62.34949086,11.57232272,-36.09244199,-74.40354673,18.48538286,-39.27772566,-68.95296056,37.57544826,-38.86668307,-83.4197103,36.23765894,-35.73733199,-96.43140013,27.5162271,-4.817090468,2.758275365,-10.70579496,-0.818942848,12.95053196,-5.148098277,0.913443212,2.263963188,-3.994631734,7.864473391,-40.00294676,1.452400282,-13.01316571,110.3386677,62.98922125,-13.10250469,77.20217001,75.2809105
-38.25346587,-52.89056146,6.630673966,-36.50150146,-62.29768873,11.55173033,-36.11171035,-74.39251363,18.44255968,-39.24626777,-69.11297235,37.58125786,-38.91873573,-82.97835563,36.48961583,-35.78974201,-96.12259145,27.81735074,-2.975068406,2.423134111,-12.23346584,-0.5082812,12.97130168,-7.268926844,0.767270656,1.389498195,-5.654932755,7.630744947,-45.36659866,-0.556248642,-13.57564462,118.5415029,63.69979311,-13.8744467,82.19848305,77.68494006
-38.25039679,-52.88500347,6.608054235,-36.50353458,-62.24580352,11.52265462,-36.12361062,-74.38282109,18.39362581,-39.21574479,-69.29443874,37.57903287,-38.97303831,-82.50418962,36.744415,-35.8452398,-95.79379751,28.1280905,-0.835821186,1.951274707,-13.5639674,-0.347041866,12.00621715,-9.884955003,0.553145002,0.124507955,-7.469064192,6.783144265,-49.40251356,-2.20229578,-14.02647975,125.0501976,63.7228313,-14.70325675,86.36427884,78.85142983
-38.24818421,-52.88450543,6.578177978,-36.50492275,-62.19777865,11.4831148,-36.12695391,-74.37501599,18.33936994,-39.18861221,-69.4920488,37.57022369,-39.02914423,-82.00398883,36.99930632,-35.90405282,-95.4483404,28.44349622,1.310595426,1.184876375,-14.98666566,-0.347453063,10.12318095,-13.08245236,0.434497736,-1.582836292,-9.649933536,5.330334375,-51.34168283,-2.965272849,-14.48118272,129.1394439,63.09719636,-15.56260434,89.4511342,78.84164538
-38.24644622,-52.89083678,6.539578244,-36.50631256,-62.15728593,11.43078499,-36.12171152,-74.37027649,18.27942328,-39.16729087,-69.69741553,37.5583626,-39.08706896,-81.48743105,37.25169511,-35.96630324,-95.09053586,28.7588628,3.170004837,-0.114053318,-16.89696217,-0.507927561,7.426609292,-16.95597982,0.592861862,-3.818563677,-12.50954478,3.409812365,-50.57365213,-2.435848685,-15.05829865,130.1264053,61.83710324,-16.39429047,91.18125047,77.78950433
-38.24407477,-52.90611103,6.489540065,-36.50834427,-62.12757949,11.36296107,-36.1090315,-74.3707327,18.21183543,-39.15365162,-69.89971014,37.5486192,-39.14730216,-80.96692543,37.49904352,-36.0318804,-94.72581086,29.07002082,4.515506261,-2.234951113,-19.7351125,-0.809111939,4.014165829,-21.61402296,1.186733984,-6.699103408,-16.42130235,1.255129554,-46.78163069,-0.405707872,-15.82277361,127.5151402,59.9795956,-17.11605392,91.28348627,75.86917858
-38.23932784,-52.93290745,6.423854855,-36.51158072,-62.11152283,11.27650498,-36.09096948,-74.3796725,18.13289498,-39.14863111,-70.08683666,37.54699637,-39.21059325,-80.45686487,37.7389619,-36.10034462,-94.36067692,29.37349753,5.236443107,-5.466887002,-23.91106857,-1.207987036,-0.050264217,-27.17501263,2.310477267,-10.35644975,-21.76157407,-0.861782481,-40.04467864,3.075536802,-16.74958574,121.1381326,57.63015177,-17.64179624,89.54729203,73.2592049
-38.23008593,-52.97433325,6.336808559,-36.51641267,-62.11172389,11.16780493,-36.07002371,-74.40154005,18.03725071,-39.15207824,-70.24701537,37.55929852,-39.27759159,-79.97231234,37.96948251,-36.1709118,-94.00248775,29.66653435,5.353111542,-10.03360578,-29.73054247,-1.63525906,-4.740934348,-33.75011232,3.964622431,-14.91435585,-28.84007252,-2.695620547,-30.87866864,7.69159648,-17.72104367,111.2536985,54.97921629,-17.90291107,85.88357674,70.11538606
-38.21422744,-53.03399067,6.221448269,-36.5229537,-62.13068762,11.03280448,-36.04861126,-74.44167447,17.91832854,-39.16286072,-70.37053005,37.5900649,-39.34847577,-79.52729754,38.18939938,-36.24252345,-93.65895344,29.9469959,4.998715011,-16.0296325,-37.33582203,-2.00070764,-10.05439468,-41.41440553,6.047196806,-20.46024997,-37.83242784,-4.079900855,-20.19436396,12.9051886,-18.5567828,98.56404346,52.27582921,-17.85954217,80.37614086,66.56046193
-38.19003865,-53.11583167,6.070118558,-36.53095653,-62.1709052,10.86714686,-36.0286164,-74.505793,17.76898525,-39.17918032,-70.4513075,37.64168566,-39.4227029,-79.13304137,38.39850269,-36.31396162,-93.33744888,30.21323774,4.379581286,-23.37263436,-46.67023298,-2.206896752,-15.98227528,-50.17459584,8.371301594,-27.01938215,-48.72995567,-4.951645018,-9.166786633,18.05207333,-19.06298072,84.13711105,49.76512825,-17.49837012,73.3058852,62.6900718
-38.15655345,-53.2239092,5.875198735,-36.53978412,-62.2348343,10.66644847,-36.01109808,-74.59928354,17.58230432,-39.1989869,-70.48797465,37.71389395,-39.49895482,-78.79649292,38.59756321,-36.3839551,-93.04422534,30.46399803,3.727233968,-31.78469695,-57.47001562,-2.166487463,-22.48334724,-59.94536835,10.70770179,-34.53801421,-61.31971429,-5.345072463,0.966080066,22.46456141,-19.0818039,69.24126413,47.61396394,-16.82300806,65.13449611,58.58657829
-38.11372264,-53.36206125,5.629919878,-36.54845007,-62.32476769,10.426667,-35.99618914,-74.72642233,17.35242425,-39.22036719,-70.48411033,37.8037522,-39.57528204,-78.51952787,38.78801906,-36.45124713,-92.78368735,30.69834434,3.253147152,-40.80947283,-69.28350029,-1.816010781,-29.46329312,-70.54503221,12.84361121,-42.88078296,-75.2019541,-5.362326195,9.132195081,25.59657687,-18.52515428,55.12733032,45.85461191,-15.84744547,56.44476312,54.32929745
-38.06234819,-53.53358439,5.329112062,-36.55571411,-62.44262086,10.14448687,-35.98317655,-74.88966022,17.07529025,-39.2418165,-70.44758155,37.9061385,-39.64938265,-78.29901855,38.97143751,-36.51463691,-92.5579083,30.91566153,3.112856097,-49.86441601,-81.51511977,-1.121243436,-36.76656496,-81.71409817,14.6420394,-51.8436239,-89.84316197,-5.135601396,14.62358764,27.12083085,-17.38593603,42.80927899,44.36845446,-14.59936399,47.84817015,49.9930124
-38.00378004,-53.74095888,4.969739414,-36.56019909,-62.58968712,9.817630478,-35.97072513,-75.08911789,16.74922977,-39.2623589,-70.3890872,38.01462183,-39.7189264,-78.12778143,39.14891133,-36.57303437,-92.36651562,31.11563358,3.383329464,-58.319359,-93.49014128,-0.074851241,-44.1810462,-93.15168995,16.08296475,-61.17855755,-104.6538159,-4.793829255,17.20885592,26.97580404,-15.73020967,32.89706715,42.91457432,-13.13134541,39.88171626,45.63408108
-37.93944818,-53.98567311,4.55112415,-36.56049849,-62.76641131,9.445023718,-35.95719181,-75.32239532,16.37526921,-39.28153422,-70.32025178,38.12252504,-39.78184724,-77.99619316,39.32056963,-36.62555975,-92.20698875,31.29816991,4.056053321,-65.58655663,-104.5339177,1.308069717,-51.45389791,-104.5587628,17.27082546,-70.62197201,-119.0737282,-4.440330736,17.12904642,25.35376127,-13.67972232,25.52196688,41.1912096,-11.53008878,32.92012666,41.27067634
-37.87036487,-54.268161,4.074829237,-36.55526621,-62.9722269,9.026788667,-35.9409676,-75.58474155,15.95713354,-39.29929554,-70.25173559,38.22394009,-39.83656613,-77.8941053,39.48533446,-36.6716801,-92.07530825,31.46325261,5.046366859,-71.20456288,-114.0564623,2.990008074,-58.31556307,-115.6763912,18.40258023,-79.91614948,-132.6464054,-4.140604376,14.98191268,22.63625633,-11.39407262,20.36989597,38.90829657,-9.911956068,27.12475058,36.86706662
